Time Published,Overall Sentiment Score,Overall Sentiment Label,Ticker Sentiment
20221027T132140,0.276562,Somewhat-Bullish,"[{'ticker': 'GOOG', 'relevance_score': '0.045224', 'ticker_sentiment_score': '0.052395', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.090304', 'ticker_sentiment_score': '0.055392', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'KNW', 'relevance_score': '0.308614', 'ticker_sentiment_score': '0.25752', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.090304', 'ticker_sentiment_score': '-0.091327', 'ticker_sentiment_label': 'Neutral'}]"
20221027T124309,0.173635,Somewhat-Bullish,"[{'ticker': 'MRNA', 'relevance_score': '0.208017', 'ticker_sentiment_score': '0.20069', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AZN', 'relevance_score': '0.104911', 'ticker_sentiment_score': '-0.013084', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'KTTA', 'relevance_score': '0.104911', 'ticker_sentiment_score': '0.158857', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SIGA', 'relevance_score': '0.104911', 'ticker_sentiment_score': '0.158857', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'BNTX', 'relevance_score': '0.208017', 'ticker_sentiment_score': '0.164943', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.104911', 'ticker_sentiment_score': '-0.013084', 'ticker_sentiment_label': 'Neutral'}]"
20221027T120000,-0.048156,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.194242', 'ticker_sentiment_score': '0.006423', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.194242', 'ticker_sentiment_score': '-0.302954', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'SPGI', 'relevance_score': '0.194242', 'ticker_sentiment_score': '0.068228', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CVX', 'relevance_score': '0.194242', 'ticker_sentiment_score': '-0.062771', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IVZ', 'relevance_score': '0.097854', 'ticker_sentiment_score': '0.107795', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.194242', 'ticker_sentiment_score': '-0.062771', 'ticker_sentiment_label': 'Neutral'}]"
20221027T073000,0.238424,Somewhat-Bullish,"[{'ticker': 'BDRFF', 'relevance_score': '0.032825', 'ticker_sentiment_score': '0.134154', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NWL', 'relevance_score': '0.032825', 'ticker_sentiment_score': '0.134154', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GROV', 'relevance_score': '0.032825', 'ticker_sentiment_score': '0.134154', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'KAOCF', 'relevance_score': '0.065595', 'ticker_sentiment_score': '0.14047', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SSDOF', 'relevance_score': '0.032825', 'ticker_sentiment_score': '0.134154', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.032825', 'ticker_sentiment_score': '0.134154', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PG', 'relevance_score': '0.226704', 'ticker_sentiment_score': '0.091939', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UL', 'relevance_score': '0.032825', 'ticker_sentiment_score': '0.134154', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HENKY', 'relevance_score': '0.065595', 'ticker_sentiment_score': '0.14047', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'EPC', 'relevance_score': '0.032825', 'ticker_sentiment_score': '0.134154', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LRLCF', 'relevance_score': '0.065595', 'ticker_sentiment_score': '0.14047', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COTY', 'relevance_score': '0.065595', 'ticker_sentiment_score': '0.14047', 'ticker_sentiment_label': 'Neutral'}]"
20221026T200703,0.1385,Neutral,"[{'ticker': 'MS', 'relevance_score': '0.186738', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BCS', 'relevance_score': '0.09402', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.806129', 'ticker_sentiment_score': '0.165956', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20221026T184800,0.129418,Neutral,"[{'ticker': 'ALNY', 'relevance_score': '0.258351', 'ticker_sentiment_score': '-0.064613', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VRTX', 'relevance_score': '0.258351', 'ticker_sentiment_score': '0.139615', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GILD', 'relevance_score': '0.258351', 'ticker_sentiment_score': '0.143462', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.043818', 'ticker_sentiment_score': '0.072387', 'ticker_sentiment_label': 'Neutral'}]"
20221026T172704,0.237013,Somewhat-Bullish,"[{'ticker': 'JNJ', 'relevance_score': '0.221819', 'ticker_sentiment_score': '0.081322', 'ticker_sentiment_label': 'Neutral'}]"
20221026T140000,0.110988,Neutral,"[{'ticker': 'SYK', 'relevance_score': '0.16849', 'ticker_sentiment_score': '0.131168', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ISRG', 'relevance_score': '0.084722', 'ticker_sentiment_score': '0.132408', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.209728', 'ticker_sentiment_score': '0.094528', 'ticker_sentiment_label': 'Neutral'}]"
20221026T134500,0.058803,Neutral,"[{'ticker': 'BMY', 'relevance_score': '0.129168', 'ticker_sentiment_score': '0.147405', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BRK-A', 'relevance_score': '0.064797', 'ticker_sentiment_score': '-0.048568', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.192694', 'ticker_sentiment_score': '0.111826', 'ticker_sentiment_label': 'Neutral'}]"
20221026T120000,0.200287,Somewhat-Bullish,"[{'ticker': 'SSDOF', 'relevance_score': '0.066414', 'ticker_sentiment_score': '0.154622', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JPM', 'relevance_score': '0.066414', 'ticker_sentiment_score': '0.154622', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.066414', 'ticker_sentiment_score': '0.154622', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AXP', 'relevance_score': '0.066414', 'ticker_sentiment_score': '0.154622', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'FDX', 'relevance_score': '0.066414', 'ticker_sentiment_score': '0.154622', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GS', 'relevance_score': '0.066414', 'ticker_sentiment_score': '0.154622', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'LRLCF', 'relevance_score': '0.066414', 'ticker_sentiment_score': '0.154622', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PFE', 'relevance_score': '0.066414', 'ticker_sentiment_score': '0.154622', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20221026T115030,0.276412,Somewhat-Bullish,"[{'ticker': 'JNJ', 'relevance_score': '0.532043', 'ticker_sentiment_score': '0.368915', 'ticker_sentiment_label': 'Bullish'}]"
20221026T090600,0.197081,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.272451', 'ticker_sentiment_score': '0.251043', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CVX', 'relevance_score': '0.183662', 'ticker_sentiment_score': '0.217742', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'BRK-A', 'relevance_score': '0.030878', 'ticker_sentiment_score': '0.222201', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.09245', 'ticker_sentiment_score': '0.027924', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ATVI', 'relevance_score': '0.030878', 'ticker_sentiment_score': '0.089115', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SPGI', 'relevance_score': '0.030878', 'ticker_sentiment_score': '-0.043293', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HCSG', 'relevance_score': '0.030878', 'ticker_sentiment_score': '-0.043293', 'ticker_sentiment_label': 'Neutral'}]"
20221026T064631,0.21029,Somewhat-Bullish,"[{'ticker': 'JNJ', 'relevance_score': '0.091162', 'ticker_sentiment_score': '0.031333', 'ticker_sentiment_label': 'Neutral'}]"
20221025T214000,-0.066662,Neutral,"[{'ticker': 'CVS', 'relevance_score': '0.091509', 'ticker_sentiment_score': '0.107147', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.181819', 'ticker_sentiment_score': '0.146964', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PG', 'relevance_score': '0.091509', 'ticker_sentiment_score': '0.107147', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UL', 'relevance_score': '0.509589', 'ticker_sentiment_score': '-0.083604', 'ticker_sentiment_label': 'Neutral'}]"
20221025T204640,0.1196,Neutral,"[{'ticker': 'BLK', 'relevance_score': '0.035768', 'ticker_sentiment_score': '0.070045', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.035768', 'ticker_sentiment_score': '0.070045', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.035768', 'ticker_sentiment_score': '0.070045', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'STT', 'relevance_score': '0.035768', 'ticker_sentiment_score': '0.070045', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BRK-A', 'relevance_score': '0.035768', 'ticker_sentiment_score': '0.070045', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.035768', 'ticker_sentiment_score': '0.070045', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.035768', 'ticker_sentiment_score': '0.070045', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UNH', 'relevance_score': '0.035768', 'ticker_sentiment_score': '0.070045', 'ticker_sentiment_label': 'Neutral'}]"
20221025T135633,0.35281,Bullish,"[{'ticker': 'CPB', 'relevance_score': '0.073546', 'ticker_sentiment_score': '0.080597', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'KO', 'relevance_score': '0.146469', 'ticker_sentiment_score': '0.185587', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MDNDF', 'relevance_score': '0.073546', 'ticker_sentiment_score': '0.202811', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DSSMY', 'relevance_score': '0.073546', 'ticker_sentiment_score': '0.208166', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MS', 'relevance_score': '0.073546', 'ticker_sentiment_score': '0.208166', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.073546', 'ticker_sentiment_score': '0.202811', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20221025T131500,0.120048,Neutral,"[{'ticker': 'ATOS', 'relevance_score': '0.267804', 'ticker_sentiment_score': '-0.081408', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SKXJF', 'relevance_score': '0.090816', 'ticker_sentiment_score': '0.035855', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DSKYF', 'relevance_score': '0.090816', 'ticker_sentiment_score': '0.035855', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AEXAF', 'relevance_score': '0.090816', 'ticker_sentiment_score': '-0.007516', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.090816', 'ticker_sentiment_score': '0.035855', 'ticker_sentiment_label': 'Neutral'}]"
20221025T131500,0.115017,Neutral,"[{'ticker': 'ATOS', 'relevance_score': '0.334008', 'ticker_sentiment_score': '-0.088699', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SKXJF', 'relevance_score': '0.085936', 'ticker_sentiment_score': '0.035407', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DSKYF', 'relevance_score': '0.085936', 'ticker_sentiment_score': '0.035407', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AEXAF', 'relevance_score': '0.085936', 'ticker_sentiment_score': '-0.007402', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.085936', 'ticker_sentiment_score': '0.035407', 'ticker_sentiment_label': 'Neutral'}]"
20221025T131500,0.145152,Neutral,"[{'ticker': 'CL', 'relevance_score': '0.170878', 'ticker_sentiment_score': '0.041664', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CURN', 'relevance_score': '0.057352', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MUR', 'relevance_score': '0.057352', 'ticker_sentiment_score': '0.157985', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PFE', 'relevance_score': '0.057352', 'ticker_sentiment_score': '0.031959', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.057352', 'ticker_sentiment_score': '0.031959', 'ticker_sentiment_label': 'Neutral'}]"
20221025T094000,0.159967,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.041901', 'ticker_sentiment_score': '0.191785', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'S', 'relevance_score': '0.125242', 'ticker_sentiment_score': '0.090861', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.041901', 'ticker_sentiment_score': '0.09656', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GMAB', 'relevance_score': '0.247418', 'ticker_sentiment_score': '0.140181', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.083687', 'ticker_sentiment_score': '0.095103', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'RIVN', 'relevance_score': '0.083687', 'ticker_sentiment_score': '0.116716', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ABBV', 'relevance_score': '0.041901', 'ticker_sentiment_score': '0.090736', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BNTX', 'relevance_score': '0.041901', 'ticker_sentiment_score': '0.090736', 'ticker_sentiment_label': 'Neutral'}]"
20221024T205700,-0.104069,Neutral,"[{'ticker': 'CVS', 'relevance_score': '0.149192', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.149192', 'ticker_sentiment_score': '0.074445', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PG', 'relevance_score': '0.149192', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UL', 'relevance_score': '0.489659', 'ticker_sentiment_score': '-0.137406', 'ticker_sentiment_label': 'Neutral'}]"
20221024T201014,0.14652,Neutral,"[{'ticker': 'BK', 'relevance_score': '0.244518', 'ticker_sentiment_score': '0.079676', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UAL', 'relevance_score': '0.396261', 'ticker_sentiment_score': '0.421948', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'FL', 'relevance_score': '0.396261', 'ticker_sentiment_score': '0.140883', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.396261', 'ticker_sentiment_score': '0.147139', 'ticker_sentiment_label': 'Neutral'}]"
20221024T172000,0.264573,Somewhat-Bullish,"[{'ticker': 'NFLX', 'relevance_score': '0.065506', 'ticker_sentiment_score': '0.114', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.130571', 'ticker_sentiment_score': '0.138278', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.065506', 'ticker_sentiment_score': '0.114', 'ticker_sentiment_label': 'Neutral'}]"
20221024T171822,0.250847,Somewhat-Bullish,"[{'ticker': 'WNBD', 'relevance_score': '0.02695', 'ticker_sentiment_score': '0.18401', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CVX', 'relevance_score': '0.13414', 'ticker_sentiment_score': '0.109321', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'KO', 'relevance_score': '0.186945', 'ticker_sentiment_score': '0.170293', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MDNDF', 'relevance_score': '0.02695', 'ticker_sentiment_score': '0.044376', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WFC', 'relevance_score': '0.02695', 'ticker_sentiment_score': '0.235806', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.05387', 'ticker_sentiment_score': '0.048802', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SPGI', 'relevance_score': '0.13414', 'ticker_sentiment_score': '0.187718', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GS', 'relevance_score': '0.080728', 'ticker_sentiment_score': '0.087993', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HD', 'relevance_score': '0.160633', 'ticker_sentiment_score': '0.14528', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FPH', 'relevance_score': '0.02695', 'ticker_sentiment_score': '0.090361', 'ticker_sentiment_label': 'Neutral'}]"
20221024T153805,0.200494,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.374875', 'ticker_sentiment_score': '0.220273', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'STZ', 'relevance_score': '0.304114', 'ticker_sentiment_score': '0.188709', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SBUX', 'relevance_score': '0.442339', 'ticker_sentiment_score': '0.246207', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WFC', 'relevance_score': '0.077845', 'ticker_sentiment_score': '0.087104', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.2306', 'ticker_sentiment_score': '0.151881', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20221024T130011,0.255352,Somewhat-Bullish,"[{'ticker': 'JNJ', 'relevance_score': '0.475838', 'ticker_sentiment_score': '0.17436', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20221024T120000,0.360967,Bullish,"[{'ticker': 'NFLX', 'relevance_score': '0.04794', 'ticker_sentiment_score': '0.112906', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.04794', 'ticker_sentiment_score': '0.112906', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IVZ', 'relevance_score': '0.04794', 'ticker_sentiment_score': '0.176767', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.095707', 'ticker_sentiment_score': '0.121899', 'ticker_sentiment_label': 'Neutral'}]"
20221024T115846,0.287686,Somewhat-Bullish,"[{'ticker': 'EE', 'relevance_score': '0.490323', 'ticker_sentiment_score': '0.726512', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'MCK', 'relevance_score': '0.490323', 'ticker_sentiment_score': '0.948285', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'IRM', 'relevance_score': '0.812724', 'ticker_sentiment_score': '0.166015', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PARA', 'relevance_score': '0.490323', 'ticker_sentiment_score': '0.593993', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.490323', 'ticker_sentiment_score': '0.593993', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'PG', 'relevance_score': '0.490323', 'ticker_sentiment_score': '0.293348', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WMT', 'relevance_score': '0.490323', 'ticker_sentiment_score': '0.293348', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20221024T111300,0.189686,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.245835', 'ticker_sentiment_score': '0.180561', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JPM', 'relevance_score': '0.197816', 'ticker_sentiment_score': '0.031932', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.149038', 'ticker_sentiment_score': '0.109913', 'ticker_sentiment_label': 'Neutral'}]"
20221024T110000,0.227277,Somewhat-Bullish,"[{'ticker': 'MPC', 'relevance_score': '0.046318', 'ticker_sentiment_score': '0.286596', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.069428', 'ticker_sentiment_score': '0.195291', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MO', 'relevance_score': '0.046318', 'ticker_sentiment_score': '0.122838', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CVX', 'relevance_score': '0.046318', 'ticker_sentiment_score': '0.286596', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'COP', 'relevance_score': '0.023169', 'ticker_sentiment_score': '0.270781', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.046318', 'ticker_sentiment_score': '0.122838', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TXN', 'relevance_score': '0.046318', 'ticker_sentiment_score': '0.290613', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GS', 'relevance_score': '0.046318', 'ticker_sentiment_score': '-0.001983', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FSLR', 'relevance_score': '0.046318', 'ticker_sentiment_score': '0.286596', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.046318', 'ticker_sentiment_score': '-0.101802', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WM', 'relevance_score': '0.046318', 'ticker_sentiment_score': '0.122838', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MORN', 'relevance_score': '0.023169', 'ticker_sentiment_score': '0.089812', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WOR', 'relevance_score': '0.069428', 'ticker_sentiment_score': '0.161811', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'VRSK', 'relevance_score': '0.046318', 'ticker_sentiment_score': '0.080762', 'ticker_sentiment_label': 'Neutral'}]"
20221024T102006,0.308211,Somewhat-Bullish,"[{'ticker': 'STT', 'relevance_score': '0.060848', 'ticker_sentiment_score': '0.111008', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BRK-A', 'relevance_score': '0.060848', 'ticker_sentiment_score': '0.181751', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.121343', 'ticker_sentiment_score': '0.213003', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'XOM', 'relevance_score': '0.121343', 'ticker_sentiment_score': '0.213003', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20221024T101000,0.171908,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.227432', 'ticker_sentiment_score': '-0.010691', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ABBV', 'relevance_score': '0.314246', 'ticker_sentiment_score': '0.249267', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.137671', 'ticker_sentiment_score': '0.123426', 'ticker_sentiment_label': 'Neutral'}]"
20221024T060000,0.190289,Somewhat-Bullish,"[{'ticker': 'JNJ', 'relevance_score': '0.038162', 'ticker_sentiment_score': '0.063334', 'ticker_sentiment_label': 'Neutral'}]"
20221023T133000,0.21771,Somewhat-Bullish,"[{'ticker': 'BMY', 'relevance_score': '0.095517', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.325515', 'ticker_sentiment_score': '0.232434', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20221023T095500,-0.121731,Neutral,"[{'ticker': 'VRTX', 'relevance_score': '0.104002', 'ticker_sentiment_score': '-0.115398', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DG', 'relevance_score': '0.206245', 'ticker_sentiment_score': '0.00851', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MRNA', 'relevance_score': '0.155451', 'ticker_sentiment_score': '-0.108432', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.155451', 'ticker_sentiment_score': '-0.071372', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.206245', 'ticker_sentiment_score': '-0.017442', 'ticker_sentiment_label': 'Neutral'}]"
20221022T120000,0.04612,Neutral,"[{'ticker': 'AMD', 'relevance_score': '0.27838', 'ticker_sentiment_score': '0.120127', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NKE', 'relevance_score': '0.27838', 'ticker_sentiment_score': '-0.050959', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'INTC', 'relevance_score': '0.5239', 'ticker_sentiment_score': '0.109074', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.056808', 'ticker_sentiment_score': '0.157969', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20221021T234834,0.216393,Somewhat-Bullish,"[{'ticker': 'EE', 'relevance_score': '0.252987', 'ticker_sentiment_score': '0.684319', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'META', 'relevance_score': '0.252987', 'ticker_sentiment_score': '-0.171264', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'IRM', 'relevance_score': '0.481177', 'ticker_sentiment_score': '0.332129', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PARA', 'relevance_score': '0.252987', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.252987', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PG', 'relevance_score': '0.252987', 'ticker_sentiment_score': '0.497456', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'WMT', 'relevance_score': '0.481177', 'ticker_sentiment_score': '0.704123', 'ticker_sentiment_label': 'Bullish'}]"
